Store,CompetitionDistance,CompetitionOpenSinceMonth,CompetitionOpenSinceYear,Promo2,Promo2SinceWeek,Promo2SinceYear,PromoInterval,CompetitionOpenSinceMonth_missing,CompetitionOpenSinceYear_missing,CompetitionDistance_missing,StoreType_1,StoreType_2,StoreType_3,StoreType_4,Assortment_1,Assortment_2,Assortment_3
745,17650.0,11.0,2013.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct",0,0,0,1,0,0,0,1,0,0
746,4330.0,2.0,2011.0,1,35.0,2011.0,"Mar,Jun,Sept,Dec",0,0,0,0,0,0,1,0,0,1
747,45740.0,8.0,2008.0,0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,1
748,2380.0,3.0,2010.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",0,0,0,0,0,0,1,1,0,0
749,3410.0,8.0,2011.0,1,14.0,2015.0,"Jan,Apr,Jul,Oct",0,0,0,1,0,0,0,1,0,0
750,8670.0,2.0,2002.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",0,0,0,0,0,0,1,1,0,0
751,650.0,10.0,2006.0,0,0.0,0.0,0,0,0,0,1,0,0,0,1,0,0
752,970.0,3.0,2013.0,1,31.0,2013.0,"Feb,May,Aug,Nov",0,0,0,1,0,0,0,1,0,0
753,540.0,11.0,2012.0,1,35.0,2010.0,"Mar,Jun,Sept,Dec",0,0,0,0,0,0,1,0,0,1
754,380.0,5.0,2008.0,1,10.0,2014.0,"Mar,Jun,Sept,Dec",0,0,0,0,0,1,0,0,0,1
755,13130.0,12.0,2003.0,0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1
756,50.0,0.0,0.0,1,40.0,2011.0,"Jan,Apr,Jul,Oct",0,0,0,1,0,0,0,0,0,1
757,3450.0,0.0,0.0,0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,1
758,19780.0,6.0,2008.0,0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,1
759,110.0,11.0,2012.0,1,31.0,2013.0,"Feb,May,Aug,Nov",0,0,0,1,0,0,0,1,0,0
760,560.0,1.0,2011.0,0,0.0,0.0,0,0,0,0,1,0,0,0,1,0,0
761,2390.0,9.0,2012.0,0,0.0,0.0,0,0,0,0,1,0,0,0,1,0,0
762,1280.0,0.0,0.0,1,10.0,2013.0,"Mar,Jun,Sept,Dec",0,0,0,0,0,0,1,0,0,1
763,32240.0,3.0,2010.0,0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1
764,26490.0,0.0,0.0,1,10.0,2014.0,"Mar,Jun,Sept,Dec",0,0,0,1,0,0,0,0,0,1
765,25430.0,5.0,1999.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct",0,0,0,1,0,0,0,0,0,1
766,9820.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1
767,13080.0,0.0,0.0,0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,1
768,2630.0,9.0,2012.0,0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,1
769,840.0,0.0,0.0,1,48.0,2012.0,"Jan,Apr,Jul,Oct",0,0,0,0,1,0,0,0,1,0
770,100.0,4.0,2015.0,0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,1
771,20640.0,9.0,2007.0,0,0.0,0.0,0,0,0,0,1,0,0,0,1,0,0
772,1850.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1
773,200.0,0.0,0.0,0,0.0,0.0,0,0,0,0,1,0,0,0,1,0,0
774,640.0,9.0,2013.0,0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,1
775,6970.0,12.0,2005.0,1,22.0,2011.0,"Jan,Apr,Jul,Oct",0,0,0,0,0,0,1,0,0,1
776,700.0,4.0,2009.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",0,0,0,0,0,1,0,1,0,0
777,8250.0,10.0,2004.0,1,10.0,2013.0,"Mar,Jun,Sept,Dec",0,0,0,0,0,0,1,0,0,1
778,340.0,6.0,2003.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct",0,0,0,1,0,0,0,1,0,0
779,16990.0,4.0,2004.0,0,0.0,0.0,0,0,0,0,1,0,0,0,1,0,0
780,18160.0,0.0,0.0,0,0.0,0.0,0,0,0,0,1,0,0,0,1,0,0
781,630.0,4.0,2007.0,0,0.0,0.0,0,0,0,0,1,0,0,0,1,0,0
782,5390.0,8.0,2003.0,1,1.0,2012.0,"Jan,Apr,Jul,Oct",0,0,0,0,0,1,0,0,0,1
783,15490.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1
784,560.0,10.0,2014.0,1,10.0,2014.0,"Jan,Apr,Jul,Oct",0,0,0,1,0,0,0,1,0,0
785,970.0,7.0,2005.0,1,31.0,2013.0,"Feb,May,Aug,Nov",0,0,0,0,0,0,1,0,0,1
786,290.0,11.0,2006.0,1,5.0,2013.0,"Feb,May,Aug,Nov",0,0,0,1,0,0,0,1,0,0
787,3210.0,6.0,2009.0,0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,1
788,1530.0,3.0,2013.0,0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,1
789,9770.0,7.0,2003.0,0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,1
790,9070.0,12.0,2003.0,0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1
791,5950.0,4.0,2007.0,0,0.0,0.0,0,0,0,0,1,0,0,0,1,0,0
792,17280.0,10.0,2009.0,1,18.0,2011.0,"Feb,May,Aug,Nov",0,0,0,0,0,0,1,1,0,0
793,2710.0,7.0,2006.0,0,0.0,0.0,0,0,0,0,0,0,0,1,1,0,0
794,5090.0,9.0,2006.0,0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,1
795,510.0,0.0,0.0,1,35.0,2010.0,"Mar,Jun,Sept,Dec",0,0,0,0,0,0,1,1,0,0
796,7180.0,11.0,2012.0,0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,1
797,2090.0,10.0,2012.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct",0,0,0,1,0,0,0,1,0,0
798,9560.0,4.0,2001.0,0,0.0,0.0,0,0,0,0,1,0,0,0,1,0,0
799,2700.0,0.0,0.0,0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,1
800,2020.0,7.0,2014.0,0,0.0,0.0,0,0,0,0,0,0,0,1,1,0,0
801,48330.0,4.0,2013.0,0,0.0,0.0,0,0,0,0,0,0,0,1,1,0,0
802,910.0,0.0,0.0,1,22.0,2011.0,"Feb,May,Aug,Nov",0,0,0,1,0,0,0,0,0,1
803,1760.0,0.0,0.0,1,10.0,2014.0,"Mar,Jun,Sept,Dec",0,0,0,0,0,0,1,1,0,0
804,2100.0,0.0,0.0,1,1.0,2013.0,"Jan,Apr,Jul,Oct",0,0,0,0,0,1,0,0,0,1
805,24770.0,10.0,2011.0,1,10.0,2014.0,"Mar,Jun,Sept,Dec",0,0,0,0,0,0,1,1,0,0
806,260.0,0.0,0.0,1,44.0,2010.0,"Feb,May,Aug,Nov",0,0,0,0,0,0,1,1,0,0
807,3870.0,4.0,2008.0,0,0.0,0.0,0,0,0,0,1,0,0,0,1,0,0
808,18620.0,0.0,0.0,1,31.0,2009.0,"Feb,May,Aug,Nov",0,0,0,1,0,0,0,1,0,0
809,12770.0,10.0,2000.0,0,0.0,0.0,0,0,0,0,1,0,0,0,1,0,0
810,9640.0,11.0,2013.0,0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1
811,410.0,9.0,2012.0,0,0.0,0.0,0,0,0,0,1,0,0,0,1,0,0
812,2590.0,9.0,2012.0,0,0.0,0.0,0,0,0,0,0,0,0,1,1,0,0
813,1560.0,9.0,2003.0,0,0.0,0.0,0,0,0,0,1,0,0,0,1,0,0
814,24530.0,7.0,2013.0,0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1
815,590.0,1.0,1900.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct",0,0,0,1,0,0,0,1,0,0
816,460.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,1
817,140.0,3.0,2006.0,0,0.0,0.0,0,0,0,0,1,0,0,0,1,0,0
818,490.0,0.0,0.0,1,35.0,2010.0,"Mar,Jun,Sept,Dec",0,0,0,0,0,0,1,1,0,0
819,720.0,10.0,2014.0,0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,1
820,1650.0,0.0,0.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct",0,0,0,1,0,0,0,0,0,1
821,1700.0,9.0,2009.0,0,0.0,0.0,0,0,0,0,1,0,0,0,1,0,0
822,410.0,11.0,2010.0,1,48.0,2010.0,"Mar,Jun,Sept,Dec",0,0,0,1,0,0,0,0,0,1
823,16210.0,11.0,2010.0,0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,1
824,17570.0,0.0,0.0,0,0.0,0.0,0,0,0,0,1,0,0,0,1,0,0
825,380.0,5.0,2011.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct",0,0,0,1,0,0,0,1,0,0
826,7980.0,6.0,2005.0,0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,1
827,250.0,1.0,2005.0,0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,1
828,3290.0,12.0,2014.0,0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1
829,110.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,0
830,6320.0,0.0,0.0,1,5.0,2011.0,"Jan,Apr,Jul,Oct",0,0,0,1,0,0,0,0,0,1
831,800.0,6.0,2007.0,0,0.0,0.0,0,0,0,0,1,0,0,0,1,0,0
832,5070.0,0.0,0.0,1,45.0,2009.0,"Feb,May,Aug,Nov",0,0,0,0,0,0,1,1,0,0
833,3290.0,12.0,1999.0,1,35.0,2010.0,"Mar,Jun,Sept,Dec",0,0,0,0,0,0,1,0,0,1
834,3470.0,3.0,2012.0,0,0.0,0.0,0,0,0,0,1,0,0,0,1,0,0
835,2890.0,12.0,2007.0,1,10.0,2014.0,"Mar,Jun,Sept,Dec",0,0,0,1,0,0,0,1,0,0
836,2720.0,9.0,2012.0,0,0.0,0.0,0,0,0,0,1,0,0,0,1,0,0
837,14600.0,4.0,2015.0,0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,1
838,6890.0,0.0,0.0,1,48.0,2011.0,"Mar,Jun,Sept,Dec",0,0,0,0,0,0,1,0,0,1
839,240.0,1.0,2015.0,0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,0
840,1070.0,9.0,2009.0,0,0.0,0.0,0,0,0,0,1,0,0,0,1,0,0
841,27650.0,8.0,2004.0,0,0.0,0.0,0,0,0,0,1,0,0,0,1,0,0
842,1200.0,11.0,2007.0,0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1
843,60.0,4.0,2006.0,0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,0
844,2030.0,9.0,2012.0,1,18.0,2011.0,"Feb,May,Aug,Nov",0,0,0,1,0,0,0,1,0,0
845,7860.0,11.0,2005.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",0,0,0,0,0,0,1,1,0,0
846,8860.0,4.0,2004.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct",0,0,0,1,0,0,0,0,0,1
847,190.0,0.0,0.0,1,31.0,2013.0,"Feb,May,Aug,Nov",0,0,0,0,0,1,0,0,0,1
848,370.0,7.0,2007.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",0,0,0,1,0,0,0,0,0,1
849,5000.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,1
850,1120.0,5.0,2007.0,1,31.0,2013.0,"Jan,Apr,Jul,Oct",0,0,0,0,0,0,1,1,0,0
851,2330.0,0.0,0.0,1,49.0,2014.0,"Mar,Jun,Sept,Dec",0,0,0,0,0,0,1,0,0,1
852,940.0,4.0,2004.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",0,0,0,0,0,1,0,1,0,0
853,14040.0,0.0,0.0,0,0.0,0.0,0,0,0,0,1,0,0,0,1,0,0
854,4770.0,0.0,0.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct",0,0,0,0,0,1,0,1,0,0
855,3440.0,0.0,0.0,1,45.0,2009.0,"Feb,May,Aug,Nov",0,0,0,1,0,0,0,1,0,0
856,3020.0,2.0,2010.0,0,0.0,0.0,0,0,0,0,1,0,0,0,1,0,0
857,6270.0,8.0,2005.0,1,23.0,2014.0,"Mar,Jun,Sept,Dec",0,0,0,0,0,1,0,1,0,0
858,3370.0,12.0,2008.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct",0,0,0,1,0,0,0,1,0,0
859,21770.0,7.0,2015.0,0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,0
860,5980.0,2.0,2010.0,0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,1
861,740.0,0.0,0.0,1,14.0,2013.0,"Mar,Jun,Sept,Dec",0,0,0,0,0,1,0,0,0,1
862,2840.0,3.0,2010.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",0,0,0,1,0,0,0,0,0,1
863,21370.0,11.0,2010.0,0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,1
864,1020.0,10.0,2012.0,1,45.0,2009.0,"Feb,May,Aug,Nov",0,0,0,1,0,0,0,1,0,0
865,2640.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1
866,9680.0,0.0,0.0,1,5.0,2013.0,"Feb,May,Aug,Nov",0,0,0,0,0,0,1,1,0,0
867,21810.0,9.0,2012.0,0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1
868,1360.0,8.0,2005.0,1,10.0,2014.0,"Jan,Apr,Jul,Oct",0,0,0,0,0,0,1,0,0,1
869,230.0,10.0,2001.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",0,0,0,0,0,1,0,1,0,0
870,780.0,4.0,2009.0,0,0.0,0.0,0,0,0,0,1,0,0,0,1,0,0
871,10620.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1
872,3860.0,9.0,2014.0,1,23.0,2015.0,"Mar,Jun,Sept,Dec",0,0,0,1,0,0,0,0,0,1
873,2040.0,11.0,2008.0,0,0.0,0.0,0,0,0,0,1,0,0,0,1,0,0
874,3210.0,0.0,0.0,0,0.0,0.0,0,0,0,0,1,0,0,0,1,0,0
875,5070.0,11.0,2007.0,1,18.0,2015.0,"Feb,May,Aug,Nov",0,0,0,0,0,0,1,1,0,0
876,21790.0,4.0,2005.0,1,18.0,2015.0,"Feb,May,Aug,Nov",0,0,0,1,0,0,0,1,0,0
877,29190.0,0.0,0.0,0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,1
878,1100.0,12.0,2014.0,0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1
879,0.0,0.0,0.0,1,5.0,2013.0,"Feb,May,Aug,Nov",0,0,0,0,0,0,1,1,0,0
880,4570.0,0.0,0.0,0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,1
881,180.0,3.0,2008.0,1,31.0,2013.0,"Feb,May,Aug,Nov",0,0,0,1,0,0,0,1,0,0
882,30.0,4.0,2013.0,0,0.0,0.0,0,0,0,0,1,0,0,0,1,0,0
883,3200.0,6.0,2005.0,0,0.0,0.0,0,0,0,0,1,0,0,0,1,0,0
884,7550.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1
885,480.0,12.0,2005.0,0,0.0,0.0,0,0,0,0,1,0,0,0,1,0,0
886,12430.0,10.0,2004.0,0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,1
887,19700.0,0.0,0.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct",0,0,0,0,0,0,1,1,0,0
888,4450.0,6.0,2012.0,1,35.0,2012.0,"Mar,Jun,Sept,Dec",0,0,0,0,0,0,1,1,0,0
889,18670.0,12.0,2005.0,0,0.0,0.0,0,0,0,0,0,0,0,1,1,0,0
890,4450.0,0.0,0.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",0,0,0,1,0,0,0,1,0,0
891,350.0,0.0,0.0,1,31.0,2013.0,"Feb,May,Aug,Nov",0,0,0,1,0,0,0,0,0,1
892,19370.0,4.0,2002.0,0,0.0,0.0,0,0,0,0,1,0,0,0,1,0,0
893,130.0,0.0,0.0,1,1.0,2013.0,"Jan,Apr,Jul,Oct",0,0,0,1,0,0,0,1,0,0
894,190.0,11.0,2012.0,0,0.0,0.0,0,0,0,0,1,0,0,0,1,0,0
895,4150.0,0.0,0.0,0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,1
896,170.0,9.0,2012.0,0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,1
897,3290.0,1.0,2007.0,1,5.0,2013.0,"Feb,May,Aug,Nov",0,0,0,0,0,1,0,0,0,1
898,18540.0,0.0,0.0,0,0.0,0.0,0,0,0,0,1,0,0,0,1,0,0
899,2590.0,0.0,0.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct",0,0,0,0,0,0,1,1,0,0
900,3920.0,4.0,2005.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct",0,0,0,1,0,0,0,1,0,0
901,3170.0,4.0,2014.0,0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,1
902,310.0,5.0,2015.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct",0,0,0,1,0,0,0,1,0,0
903,7290.0,9.0,2014.0,0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1
904,570.0,7.0,2013.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",0,0,0,0,0,0,1,0,0,1
905,90.0,6.0,2014.0,0,0.0,0.0,0,0,0,0,1,0,0,0,1,0,0
906,90.0,7.0,2010.0,0,0.0,0.0,0,0,0,0,1,0,0,0,1,0,0
907,250.0,0.0,0.0,0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,1
908,1980.0,7.0,2010.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct",0,0,0,1,0,0,0,1,0,0
909,1680.0,0.0,0.0,1,45.0,2009.0,"Feb,May,Aug,Nov",0,0,0,1,0,0,0,0,0,1
910,12480.0,0.0,0.0,1,1.0,2013.0,"Jan,Apr,Jul,Oct",0,0,0,0,0,0,1,0,0,1
911,16490.0,0.0,0.0,0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,1
912,3100.0,5.0,2010.0,0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,1
913,280.0,0.0,0.0,0,0.0,0.0,0,0,0,0,1,0,0,0,1,0,0
914,2640.0,4.0,2011.0,1,22.0,2012.0,"Mar,Jun,Sept,Dec",0,0,0,0,0,1,0,0,0,1
915,650.0,3.0,2013.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct",0,0,0,0,0,0,1,0,0,1
916,90.0,11.0,2012.0,0,0.0,0.0,0,0,0,0,1,0,0,0,1,0,0
917,7240.0,2.0,2010.0,0,0.0,0.0,0,0,0,0,1,0,0,0,1,0,0
918,18710.0,4.0,2015.0,0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,1
919,2620.0,0.0,0.0,1,45.0,2009.0,"Feb,May,Aug,Nov",0,0,0,1,0,0,0,1,0,0
920,850.0,2.0,2012.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct",0,0,0,1,0,0,0,1,0,0
921,840.0,9.0,2006.0,0,0.0,0.0,0,0,0,0,1,0,0,0,1,0,0
922,2110.0,3.0,2006.0,0,0.0,0.0,0,0,0,0,0,0,0,1,1,0,0
923,280.0,9.0,2008.0,0,0.0,0.0,0,0,0,0,1,0,0,0,1,0,0
924,6420.0,4.0,2011.0,1,1.0,2012.0,"Jan,Apr,Jul,Oct",0,0,0,1,0,0,0,1,0,0
925,470.0,3.0,2007.0,1,1.0,2012.0,"Jan,Apr,Jul,Oct",0,0,0,0,0,1,0,1,0,0
926,5150.0,3.0,2011.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct",0,0,0,0,0,0,1,0,0,1
927,480.0,0.0,0.0,0,0.0,0.0,0,0,0,0,1,0,0,0,1,0,0
928,1090.0,0.0,0.0,1,31.0,2013.0,"Feb,May,Aug,Nov",0,0,0,0,0,0,1,0,0,1
929,4820.0,9.0,2013.0,0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,1
930,70.0,0.0,0.0,0,0.0,0.0,0,0,0,0,1,0,0,0,1,0,0
931,1480.0,9.0,2011.0,1,1.0,2012.0,"Jan,Apr,Jul,Oct",0,0,0,1,0,0,0,0,0,1
932,15700.0,0.0,0.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct",0,0,0,1,0,0,0,1,0,0
933,6270.0,2.0,2005.0,0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,1
934,5460.0,0.0,0.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",0,0,0,1,0,0,0,0,0,1
935,22350.0,6.0,2010.0,0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,1
936,580.0,2.0,2008.0,0,0.0,0.0,0,0,0,0,1,0,0,0,1,0,0
937,2810.0,0.0,0.0,1,10.0,2014.0,"Jan,Apr,Jul,Oct",0,0,0,0,0,0,1,1,0,0
938,2820.0,9.0,2009.0,0,0.0,0.0,0,0,0,0,1,0,0,0,1,0,0
939,1340.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,1,1,0,0
940,6470.0,9.0,2012.0,0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1
941,1200.0,12.0,2011.0,1,31.0,2013.0,"Jan,Apr,Jul,Oct",0,0,0,1,0,0,0,1,0,0
942,6860.0,0.0,0.0,1,18.0,2011.0,"Jan,Apr,Jul,Oct",0,0,0,0,0,0,1,0,0,1
943,18020.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1
944,1670.0,7.0,2015.0,0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,0
945,12480.0,3.0,2011.0,0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,1
946,2220.0,12.0,2011.0,1,14.0,2015.0,"Jan,Apr,Jul,Oct",0,0,0,1,0,0,0,1,0,0
947,460.0,3.0,2014.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct",0,0,0,1,0,0,0,1,0,0
948,1430.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,1,0
949,870.0,3.0,2006.0,0,0.0,0.0,0,0,0,0,1,0,0,0,1,0,0
950,8460.0,11.0,1994.0,0,0.0,0.0,0,0,0,0,1,0,0,0,1,0,0
951,710.0,0.0,0.0,1,40.0,2011.0,"Jan,Apr,Jul,Oct",0,0,0,0,0,0,1,0,0,1
952,6300.0,10.0,2013.0,0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1
953,19830.0,4.0,2006.0,1,22.0,2011.0,"Mar,Jun,Sept,Dec",0,0,0,1,0,0,0,1,0,0
954,390.0,2.0,2013.0,1,10.0,2014.0,"Jan,Apr,Jul,Oct",0,0,0,1,0,0,0,1,0,0
955,1690.0,7.0,2009.0,1,36.0,2013.0,"Mar,Jun,Sept,Dec",0,0,0,0,0,0,1,0,0,1
956,2330.0,10.0,2014.0,1,18.0,2011.0,"Feb,May,Aug,Nov",0,0,0,1,0,0,0,1,0,0
957,1420.0,11.0,2012.0,0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1
958,440.0,11.0,2013.0,0,0.0,0.0,0,0,0,0,1,0,0,0,1,0,0
959,1060.0,12.0,2005.0,0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,1
960,8990.0,0.0,0.0,1,31.0,2009.0,"Feb,May,Aug,Nov",0,0,0,0,0,0,1,1,0,0
961,9430.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1
962,260.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,0
963,23620.0,11.0,2013.0,0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,1
964,270.0,0.0,0.0,1,5.0,2013.0,"Feb,May,Aug,Nov",0,0,0,1,0,0,0,1,0,0
965,110.0,0.0,0.0,0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,1
966,760.0,2.0,2008.0,0,0.0,0.0,0,0,0,0,1,0,0,0,1,0,0
967,3560.0,9.0,2013.0,1,36.0,2013.0,"Jan,Apr,Jul,Oct",0,0,0,1,0,0,0,0,0,1
968,1190.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,0
969,600.0,11.0,1999.0,1,10.0,2013.0,"Jan,Apr,Jul,Oct",0,0,0,1,0,0,0,0,0,1
970,910.0,12.0,2014.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct",0,0,0,1,0,0,0,1,0,0
971,1140.0,5.0,2011.0,1,14.0,2012.0,"Mar,Jun,Sept,Dec",0,0,0,0,0,1,0,1,0,0
972,14960.0,0.0,0.0,0,0.0,0.0,0,0,0,0,1,0,0,0,1,0,0
973,330.0,0.0,0.0,1,28.0,2012.0,"Jan,Apr,Jul,Oct",0,0,0,0,0,0,1,0,0,1
974,150.0,3.0,2011.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct",0,0,0,1,0,0,0,1,0,0
975,9630.0,0.0,0.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",0,0,0,1,0,0,0,0,0,1
976,4180.0,0.0,0.0,0,0.0,0.0,0,0,0,0,1,0,0,0,1,0,0
977,520.0,9.0,2005.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct",0,0,0,1,0,0,0,1,0,0
978,3890.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,1
979,2270.0,11.0,2005.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",0,0,0,1,0,0,0,0,0,1
980,4420.0,9.0,2005.0,0,0.0,0.0,0,0,0,0,1,0,0,0,1,0,0
981,2620.0,11.0,2002.0,0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1
982,21930.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,1,1,0,0
983,40.0,3.0,2014.0,1,1.0,2014.0,"Jan,Apr,Jul,Oct",0,0,0,1,0,0,0,1,0,0
984,440.0,0.0,0.0,1,1.0,2013.0,"Jan,Apr,Jul,Oct",0,0,0,0,0,1,0,1,0,0
985,490.0,5.0,2007.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct",0,0,0,0,0,1,0,0,0,1
986,620.0,10.0,2014.0,1,18.0,2014.0,"Feb,May,Aug,Nov",0,0,0,1,0,0,0,1,0,0
987,1690.0,6.0,2007.0,0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,0
988,30.0,11.0,2012.0,0,0.0,0.0,0,0,0,0,1,0,0,0,1,0,0
989,1640.0,6.0,2006.0,1,40.0,2011.0,"Jan,Apr,Jul,Oct",0,0,0,1,0,0,0,1,0,0
990,20930.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,1,1,0,0
991,1010.0,0.0,0.0,0,0.0,0.0,0,0,0,0,1,0,0,0,1,0,0
992,2480.0,7.0,1990.0,0,0.0,0.0,0,0,0,0,1,0,0,0,1,0,0
993,3460.0,10.0,2013.0,1,10.0,2014.0,"Jan,Apr,Jul,Oct",0,0,0,0,0,0,1,0,0,1
994,2290.0,7.0,2011.0,1,1.0,2012.0,"Jan,Apr,Jul,Oct",0,0,0,1,0,0,0,1,0,0
995,6560.0,12.0,2013.0,0,0.0,0.0,0,0,0,0,0,0,0,1,1,0,0
996,2870.0,7.0,2015.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct",0,0,0,0,0,1,0,1,0,0
997,5840.0,7.0,2010.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct",0,0,0,0,0,0,1,0,0,1
